feature,shap_importance
LSTAT,0.42520656020544007
NOX,0.1734039774839081
PTRATIO,0.15135125455778545
TAX,0.13160875402492495
DIS,0.128754930767099
RAD,0.12848038499053993
CRIM,0.10437034655066642
RM,0.07409676330949892
INDUS,0.06210650186148932
B,0.05240233144368265
AGE,0.047542175656017385
CHAS,0.034172678286156104
ZN,0.006877811764947781
