feature,weight
intercept,0.03872425261646834
feature_1,-0.004337046262566661
feature_2,0.02413004596231817
feature_3,0.10653102876415613
feature_4,0.059384033220014606
feature_5,0.012955056966351845
feature_6,-0.20450545905591022
feature_7,-0.03905055798245251
feature_8,-0.016267492627428506
feature_9,0.01594143219858271
feature_10,-0.026165007717431143
