feature,weight
intercept,-0.01581088812224011
CRIM,-0.2077044740356033
ZN,0.07382219830159073
INDUS,0.05203132655635914
CHAS,0.22203986362971925
NOX,-0.16054399976069417
RM,0.023906141997603315
AGE,0.0602334469956482
DIS,-0.20268036663143998
RAD,0.31977900128954273
TAX,-0.2944923081711654
PTRATIO,-0.16266270683946357
B,0.09550629840982716
LSTAT,-0.618732411525848
