feature,weight
intercept,-0.014051140376114775
CRIM,-0.29520798545193194
ZN,0.049641879747241546
INDUS,0.05655059807194901
CHAS,0.2276284740930518
NOX,-0.1549117716419671
RM,0.0708853797695155
AGE,0.04362089550153239
DIS,-0.19321090799735624
RAD,0.2985311204083529
TAX,-0.29131454595867423
PTRATIO,-0.13971811464945713
B,0.07490637524538254
LSTAT,-0.5744942677293845
