feature,shap_importance
LSTAT,0.3710137568179693
RM,0.2033815675276477
CRIM,0.14796857170878083
TAX,0.05626097872089039
NOX,0.04574345112403316
DIS,0.025333732567071013
PTRATIO,0.020607870400152523
RAD,0.016461048410436954
B,0.015775506082373502
AGE,0.011903791791860258
INDUS,0.0044804801650279065
ZN,0.0
CHAS,0.0
