feature,mean_importance
feature_1,-0.000770061922073384
feature_6,0.0008088951587676751
feature_7,0.0010647904634475181
feature_2,0.001798508882522598
feature_5,0.0018503702878951644
feature_4,0.0026713785409927084
feature_9,0.002679275465011588
feature_8,0.0056902173995971635
feature_10,0.005738741731643659
feature_3,0.008592867374420155
