feature,weight
intercept,-1.5021447221511266
age,0.4473257128963016
workclass,-0.08188826077647997
fnlwgt,0.053287769146411
education,0.06000390127750574
education-num,0.8564510941005504
marital-status,-0.38029258459687115
occupation,-0.02721414019857097
relationship,-0.21025388279666254
race,0.1122120605689122
sex,0.4250264828131754
capital-gain,2.338968994865295
capital-loss,0.27444756259965747
hours-per-week,0.353407044943048
native-country,-0.0004857765311739736
