feature,mean_importance
feature_10,-0.010011401014924037
feature_1,-0.00874779425472021
feature_3,-0.0057547990605234965
feature_2,-0.005634394956529132
feature_8,-0.004257429603934271
feature_9,-0.002960578963756522
feature_6,-0.0028384988403320046
feature_7,-0.0021668507838249252
feature_5,-0.0012890243798494127
feature_4,0.0005901337552070895
