feature,mean_importance
feature_9,-0.0004178427486110525
feature_7,-0.00010553619283113492
feature_4,-5.5566998387490685e-05
feature_2,-4.67948451904121e-05
feature_3,-3.5364203159504724e-05
feature_1,-2.662356830842594e-05
feature_6,2.1207704358738864e-05
feature_5,2.2446108233387108e-05
feature_8,0.00011629940203075062
feature_10,0.0003549744391479814
