feature,mean_importance
feature_2,0.0007614467951888582
feature_9,0.0011443260921772057
feature_8,0.0019076408257692635
feature_7,0.0024456044294977495
feature_5,0.0026251215413280794
feature_10,0.002654672905580302
feature_4,0.003997177337993674
feature_3,0.005448518347067543
