feature,mean_importance
CHAS,0.010272051412027272
ZN,0.017959340719540272
B,0.022606740040061933
RAD,0.03166629564207868
AGE,0.05616329970798613
PTRATIO,0.06579753659321823
DIS,0.08562278949984603
TAX,0.12373526447571766
INDUS,0.14224181816597256
CRIM,0.2604623445021832
NOX,0.27411116439000416
RM,0.37048750387355545
LSTAT,1.0536253404608398
