feature,mean_importance
ZN,-9.82806973514605e-06
RAD,0.0012214834688379528
B,0.0021421748098005566
CHAS,0.0028807986292595346
INDUS,0.0036877889506575444
TAX,0.00954012695924632
AGE,0.01417369832675291
PTRATIO,0.019142867156399724
DIS,0.10856975214863103
CRIM,0.14691618944755838
RM,0.18045099031872722
NOX,0.23124865813764478
LSTAT,0.5736971236031042
