feature,shap_importance
LSTAT,0.41704434156417847
RM,0.2063438892364502
NOX,0.09450628608465195
CRIM,0.09247307479381561
DIS,0.06705693900585175
PTRATIO,0.05835285782814026
AGE,0.052813105285167694
B,0.031623341143131256
TAX,0.02018139325082302
INDUS,0.012744959443807602
CHAS,0.005907787941396236
RAD,0.004465020727366209
ZN,0.003949598874896765
